episode;loss
12786;0.082263
12787;0.016545
12788;0.042123
12789;0.005220
12790;0.003073
12791;0.092609
12792;0.008199
12793;0.053720
12794;0.029772
12795;0.015642
12796;0.074120
12797;0.007717
12798;0.075322
12799;0.012269
12800;0.032141
12801;0.012339
12802;0.103548
12803;0.047366
12804;0.013348
12805;0.036064
12806;0.028559
12807;0.081593
12808;0.042961
12809;0.049161
12810;0.073305
12811;0.014181
12812;0.009997
12813;0.037712
12814;0.113164
12815;0.022465
12816;0.054653
12817;0.023491
12818;0.017243
12819;0.044708
12820;0.034971
12821;0.069051
12822;0.007355
12823;0.058182
12824;0.071903
12825;0.125084
12826;0.017812
12827;0.010421
12828;0.037111
12829;0.040108
12830;0.033750
12831;0.011358
12832;0.027405
12833;0.081179
12834;0.081856
12835;0.015970
12836;0.027489
12837;0.073621
12838;0.040214
12839;0.027616
12840;0.054656
12841;0.036365
12842;0.012011
12843;0.055757
12844;0.016965
12845;0.025613
12846;0.017035
12847;0.004851
12848;0.070510
12849;0.112000
12850;0.048098
12851;0.022309
12852;0.010065
12853;0.106019
12854;0.050224
12855;0.042229
12856;0.029946
12857;0.007342
12858;0.094038
12859;0.004284
12860;0.062990
12861;0.060653
12862;0.029731
12863;0.024237
12864;0.084220
12865;0.022851
12866;0.010807
12867;0.006312
12868;0.027711
12869;0.013553
12870;0.026989
12871;0.042267
12872;0.027191
12873;0.026576
12874;0.042492
12875;0.047401
12876;0.064624
12877;0.014409
12878;0.015355
12879;0.021372
12880;0.095537
12881;0.043400
12882;0.025371
12883;0.049321
12884;0.008884
12885;0.098729
12886;0.008606
12887;0.056590
12888;0.053924
12889;0.081119
12890;0.003228
12891;0.010889
12892;0.016715
12893;0.091112
12894;0.013474
12895;0.018758
12896;0.027790
12897;0.059501
12898;0.019641
12899;0.033810
12900;0.032912
12901;0.080834
12902;0.057063
12903;0.026824
12904;0.061416
12905;0.076777
12906;0.023891
12907;0.004480
12908;0.057137
12909;0.050563
12910;0.126001
12911;0.035492
12912;0.096418
12913;0.049464
12914;0.054866
12915;0.029391
12916;0.058683
12917;0.073536
12918;0.018086
12919;0.073439
12920;0.080237
12921;0.064422
12922;0.032055
12923;0.082486
12924;0.024711
12925;0.028476
12926;0.011103
12927;0.032424
12928;0.017369
12929;0.025607
12930;0.079446
12931;0.034282
12932;0.025941
12933;0.052362
12934;0.055458
12935;0.040302
12936;0.009042
12937;0.029837
12938;0.013565
12939;0.039689
12940;0.013081
12941;0.071635
12942;0.081030
12943;0.021138
12944;0.036533
12945;0.086965
12946;0.033616
12947;0.046505
12948;0.012835
12949;0.071706
12950;0.091933
12951;0.046137
12952;0.094160
12953;0.030314
12954;0.040645
12955;0.055709
12956;0.017050
12957;0.097268
12958;0.054444
12959;0.030199
12960;0.008495
12961;0.009491
12962;0.006257
12963;0.065480
12964;0.011584
12965;0.036112
12966;0.070680
12967;0.071072
12968;0.018045
12969;0.037188
12970;0.031217
12971;0.019680
12972;0.014319
12973;0.010528
12974;0.005896
12975;0.003450
12976;0.036265
12977;0.009784
12978;0.043346
12979;0.024911
12980;0.009686
12981;0.005307
12982;0.038786
12983;0.014841
12984;0.091345
12985;0.051689
12986;0.085637
12987;0.024206
12988;0.025434
12989;0.069779
12990;0.009663
12991;0.005480
12992;0.010961
12993;0.074821
12994;0.048448
12995;0.104420
12996;0.007986
12997;0.016979
12998;0.052301
12999;0.044026
13000;0.037799
13001;0.009556
13002;0.011889
13003;0.006276
13004;0.033097
13005;0.009560
13006;0.025826
13007;0.021900
13008;0.048921
13009;0.066033
13010;0.050894
13011;0.007839
13012;0.008267
13013;0.058202
13014;0.003346
13015;0.010001
13016;0.009741
13017;0.093811
13018;0.021696
13019;0.070651
13020;0.046708
13021;0.045671
13022;0.007878
13023;0.007276
13024;0.005580
13025;0.012817
13026;0.043273
13027;0.038974
13028;0.109684
13029;0.023197
13030;0.023726
13031;0.027039
13032;0.018962
13033;0.031127
13034;0.026274
13035;0.054602
13036;0.015616
13037;0.044036
13038;0.003052
13039;0.021740
13040;0.054005
13041;0.013581
13042;0.067674
13043;0.010741
13044;0.083599
13045;0.032663
13046;0.095846
13047;0.008350
13048;0.051206
13049;0.029079
13050;0.054315
13051;0.007232
13052;0.034217
13053;0.064004
13054;0.045395
13055;0.020190
13056;0.014920
13057;0.050845
13058;0.103310
13059;0.048441
13060;0.032622
13061;0.042280
13062;0.008651
13063;0.034021
13064;0.035916
13065;0.046986
13066;0.058915
13067;0.036702
13068;0.036056
13069;0.109026
13070;0.030444
13071;0.043970
13072;0.052372
13073;0.026000
13074;0.030741
13075;0.042755
13076;0.093410
13077;0.041161
13078;0.015716
13079;0.006284
13080;0.099813
13081;0.013855
13082;0.040050
13083;0.074509
13084;0.008881
13085;0.042589
13086;0.020849
13087;0.023110
13088;0.020156
13089;0.012206
13090;0.017075
13091;0.017053
13092;0.044521
13093;0.003020
13094;0.048876
13095;0.074226
13096;0.074259
13097;0.089592
13098;0.018554
13099;0.058703
13100;0.096499
13101;0.038347
13102;0.049627
13103;0.031113
13104;0.027053
13105;0.004520
13106;0.034408
13107;0.057948
13108;0.031910
13109;0.001955
13110;0.033850
13111;0.033154
13112;0.041018
13113;0.031718
13114;0.057471
13115;0.067757
13116;0.111072
13117;0.064113
13118;0.006833
13119;0.022781
13120;0.015147
13121;0.035691
13122;0.043081
13123;0.032832
13124;0.037726
13125;0.015394
13126;0.003206
13127;0.083399
13128;0.051520
13129;0.079932
13130;0.098329
13131;0.038347
13132;0.069034
13133;0.058131
13134;0.020405
13135;0.134911
13136;0.012368
13137;0.059535
13138;0.041564
13139;0.025022
13140;0.054178
13141;0.046532
13142;0.091582
13143;0.051224
13144;0.038777
13145;0.032472
13146;0.013394
13147;0.002092
13148;0.077932
13149;0.011977
13150;0.041207
13151;0.035499
13152;0.051619
13153;0.048159
13154;0.083594
13155;0.040888
13156;0.007784
13157;0.060225
13158;0.035532
13159;0.065235
13160;0.014361
13161;0.075552
13162;0.013914
13163;0.038047
13164;0.018461
13165;0.060011
13166;0.061591
13167;0.045387
13168;0.092417
13169;0.011783
13170;0.035145
13171;0.029124
13172;0.026476
13173;0.008490
13174;0.027991
13175;0.020652
13176;0.040898
13177;0.009023
13178;0.073460
13179;0.044561
13180;0.080848
13181;0.069155
13182;0.095003
13183;0.033945
13184;0.015986
13185;0.013362
13186;0.014920
13187;0.017279
13188;0.028676
13189;0.066653
13190;0.031192
13191;0.034375
13192;0.038603
13193;0.008275
13194;0.075731
13195;0.013350
13196;0.072920
13197;0.077176
13198;0.094697
13199;0.020751
13200;0.084557
13201;0.006541
13202;0.065793
13203;0.044276
13204;0.005952
13205;0.043636
13206;0.016191
13207;0.010880
13208;0.055912
13209;0.070669
13210;0.102341
13211;0.107645
13212;0.074412
13213;0.055892
13214;0.044419
13215;0.025162
13216;0.054363
13217;0.047322
13218;0.010674
13219;0.063755
13220;0.023375
13221;0.005988
13222;0.016917
13223;0.045889
13224;0.069529
13225;0.019332
13226;0.029710
13227;0.050767
13228;0.026010
13229;0.056902
13230;0.084961
13231;0.033764
13232;0.004233
13233;0.043128
13234;0.041484
13235;0.077878
13236;0.049975
13237;0.068601
13238;0.055128
13239;0.003443
13240;0.055585
13241;0.067633
13242;0.012728
13243;0.028160
13244;0.008879
13245;0.003519
13246;0.016725
13247;0.047087
13248;0.033041
13249;0.007638
13250;0.005150
13251;0.036207
13252;0.047850
13253;0.063211
13254;0.053628
13255;0.091769
13256;0.016779
13257;0.027951
13258;0.075905
13259;0.070620
13260;0.090509
13261;0.085908
13262;0.068709
13263;0.080554
13264;0.016571
13265;0.007367
13266;0.049174
13267;0.008739
13268;0.014651
13269;0.042374
13270;0.031968
13271;0.019513
13272;0.125171
13273;0.072843
13274;0.084609
13275;0.023856
13276;0.022603
13277;0.079601
13278;0.025617
13279;0.006826
13280;0.084459
13281;0.010518
13282;0.030501
13283;0.016179
13284;0.063516
13285;0.076771
13286;0.072403
13287;0.008932
13288;0.062174
13289;0.075555
13290;0.095958
13291;0.064135
13292;0.181790
13293;0.014143
13294;0.060084
13295;0.081073
13296;0.009118
13297;0.051943
13298;0.008242
13299;0.007883
13300;0.100161
13301;0.092008
13302;0.012333
13303;0.137796
13304;0.011001
13305;0.074165
13306;0.003655
13307;0.042814
13308;0.032264
13309;0.046237
13310;0.109749
13311;0.034186
13312;0.021277
13313;0.090534
13314;0.044354
13315;0.081157
13316;0.024183
13317;0.015518
13318;0.016179
13319;0.066005
13320;0.113065
13321;0.015348
13322;0.108372
13323;0.004396
13324;0.059727
13325;0.027451
13326;0.036687
13327;0.064643
13328;0.051312
13329;0.013022
13330;0.017135
13331;0.031214
13332;0.008430
13333;0.005744
13334;0.027600
13335;0.043716
13336;0.037410
13337;0.059472
13338;0.002635
13339;0.008247
13340;0.009150
13341;0.114889
13342;0.050369
13343;0.019931
13344;0.085351
13345;0.019623
13346;0.049087
13347;0.002218
13348;0.043758
13349;0.088252
13350;0.007765
13351;0.068407
13352;0.034936
13353;0.027707
13354;0.060449
13355;0.073238
13356;0.030107
13357;0.071380
13358;0.062664
13359;0.014943
13360;0.039034
13361;0.024018
13362;0.025531
13363;0.008022
13364;0.024298
13365;0.011752
13366;0.022258
13367;0.046520
13368;0.052321
13369;0.067605
13370;0.013826
13371;0.038745
13372;0.026749
13373;0.017166
13374;0.024801
13375;0.014230
13376;0.087449
13377;0.005031
13378;0.007190
13379;0.072897
13380;0.087535
13381;0.031286
13382;0.029408
13383;0.041670
13384;0.027689
13385;0.050245
13386;0.086659
13387;0.048886
13388;0.015144
13389;0.051254
13390;0.069421
13391;0.046282
13392;0.005115
13393;0.017726
13394;0.020708
13395;0.022210
13396;0.011896
13397;0.004903
13398;0.062233
13399;0.059724
13400;0.042177
13401;0.062132
13402;0.094736
13403;0.088847
13404;0.013932
13405;0.009778
13406;0.047469
13407;0.007375
13408;0.077310
13409;0.034049
13410;0.047175
13411;0.020504
13412;0.058547
13413;0.023953
13414;0.125852
13415;0.090187
13416;0.034333
13417;0.064545
13418;0.027675
13419;0.111287
13420;0.067812
13421;0.046059
13422;0.033174
13423;0.038330
13424;0.036910
13425;0.058029
13426;0.022649
13427;0.004590
13428;0.027278
13429;0.089962
13430;0.016034
13431;0.012972
13432;0.071323
13433;0.027991
13434;0.010080
13435;0.009356
13436;0.018559
13437;0.065565
13438;0.003477
13439;0.093716
13440;0.030591
13441;0.029657
13442;0.117421
13443;0.006262
13444;0.081688
13445;0.007233
13446;0.074215
13447;0.008683
13448;0.045185
13449;0.078201
13450;0.040991
13451;0.030131
13452;0.027348
13453;0.030707
13454;0.087684
13455;0.039463
13456;0.013948
13457;0.003748
13458;0.034893
13459;0.009484
13460;0.046121
13461;0.060477
13462;0.016197
13463;0.028213
13464;0.018103
13465;0.022941
13466;0.062259
13467;0.070847
13468;0.009205
13469;0.075479
13470;0.073748
13471;0.037171
13472;0.016507
13473;0.085803
13474;0.002713
13475;0.053832
13476;0.003427
13477;0.060827
13478;0.081975
13479;0.037219
13480;0.045685
13481;0.071929
13482;0.097874
13483;0.010981
13484;0.060653
13485;0.041981
13486;0.021583
13487;0.094293
13488;0.014641
13489;0.016057
13490;0.026922
13491;0.014908
13492;0.015068
13493;0.023260
13494;0.064410
13495;0.115763
13496;0.024083
13497;0.036022
13498;0.013784
13499;0.147094
13500;0.053297
13501;0.007926
13502;0.008197
13503;0.053098
13504;0.006330
13505;0.007948
13506;0.093797
13507;0.095325
13508;0.004173
13509;0.026987
13510;0.032518
13511;0.045050
13512;0.020036
13513;0.030505
13514;0.064264
13515;0.067454
13516;0.010404
13517;0.097130
13518;0.051676
13519;0.017559
13520;0.044991
13521;0.114103
13522;0.021221
13523;0.047412
13524;0.038781
13525;0.052685
13526;0.010639
13527;0.042936
13528;0.027177
13529;0.070543
13530;0.099466
13531;0.035850
13532;0.002400
13533;0.029862
13534;0.012520
13535;0.059678
13536;0.019217
13537;0.034602
13538;0.010560
13539;0.071808
13540;0.032667
13541;0.034849
13542;0.066076
13543;0.069382
13544;0.053637
13545;0.003896
13546;0.090025
13547;0.025071
13548;0.017739
13549;0.008371
13550;0.009138
13551;0.025131
13552;0.087790
13553;0.036090
13554;0.014446
13555;0.014551
13556;0.010744
13557;0.018323
13558;0.033632
13559;0.020043
13560;0.003045
13561;0.074992
13562;0.013470
13563;0.030770
13564;0.078420
13565;0.028439
13566;0.009687
13567;0.033225
13568;0.088356
13569;0.007966
13570;0.070416
13571;0.086487
13572;0.064991
13573;0.007501
13574;0.007226
13575;0.051716
13576;0.005111
13577;0.038286
13578;0.011834
13579;0.019637
13580;0.032482
13581;0.029662
13582;0.034309
13583;0.070574
13584;0.112875
13585;0.095613
13586;0.054252
13587;0.069620
13588;0.031905
13589;0.030479
13590;0.083006
13591;0.018278
13592;0.051159
13593;0.092701
13594;0.004298
13595;0.054692
13596;0.016467
13597;0.017880
13598;0.027709
13599;0.044283
13600;0.034278
13601;0.064624
13602;0.034656
13603;0.011180
13604;0.066240
13605;0.043055
13606;0.052101
13607;0.041957
13608;0.027192
13609;0.017610
13610;0.067082
13611;0.039686
13612;0.057794
13613;0.054086
13614;0.086274
13615;0.035129
13616;0.004238
13617;0.040551
13618;0.035823
13619;0.015292
13620;0.017374
13621;0.024921
13622;0.034021
13623;0.003533
13624;0.137670
13625;0.005348
13626;0.005881
13627;0.062994
13628;0.078517
13629;0.054063
13630;0.010709
13631;0.051738
13632;0.003394
13633;0.071891
13634;0.023450
13635;0.084494
13636;0.059862
13637;0.080571
13638;0.110973
13639;0.108128
13640;0.005532
13641;0.053460
13642;0.059883
13643;0.020765
13644;0.046957
13645;0.066512
13646;0.025001
13647;0.051417
13648;0.008075
13649;0.112795
13650;0.008642
13651;0.060834
13652;0.018521
13653;0.024160
13654;0.062144
13655;0.009713
13656;0.045955
13657;0.008832
13658;0.043234
13659;0.015784
13660;0.046684
13661;0.065705
13662;0.002566
13663;0.018749
13664;0.084970
13665;0.053274
13666;0.137562
13667;0.026967
13668;0.003230
13669;0.048001
13670;0.082770
13671;0.086147
13672;0.045793
13673;0.061138
13674;0.050047
13675;0.037632
13676;0.096898
13677;0.036327
13678;0.016115
13679;0.056603
13680;0.084478
13681;0.082379
13682;0.034491
13683;0.022947
13684;0.004010
13685;0.019473
13686;0.099928
13687;0.104089
13688;0.008335
13689;0.040981
13690;0.073094
13691;0.032699
13692;0.041289
13693;0.062184
13694;0.003375
13695;0.044103
13696;0.113011
13697;0.005546
13698;0.050156
13699;0.007422
13700;0.094329
13701;0.082050
13702;0.002572
13703;0.075389
13704;0.066770
13705;0.141836
13706;0.020418
13707;0.002776
13708;0.063104
13709;0.083564
13710;0.003530
13711;0.056582
13712;0.002168
13713;0.086637
13714;0.041782
13715;0.079756
13716;0.046282
13717;0.036465
13718;0.011408
13719;0.021613
13720;0.015955
13721;0.068039
13722;0.037731
13723;0.066108
13724;0.030822
13725;0.007068
13726;0.040606
13727;0.033801
13728;0.065879
13729;0.065344
13730;0.008088
13731;0.011687
13732;0.023343
13733;0.007065
13734;0.012347
13735;0.078473
13736;0.137974
13737;0.046388
13738;0.022991
13739;0.092161
13740;0.053694
13741;0.015009
13742;0.028317
13743;0.012064
13744;0.058771
13745;0.028242
13746;0.002612
13747;0.013680
13748;0.045687
13749;0.079036
13750;0.014983
13751;0.015616
13752;0.037781
13753;0.031220
13754;0.002746
13755;0.031518
13756;0.028460
13757;0.007346
13758;0.042976
13759;0.005544
13760;0.019093
13761;0.047847
13762;0.039825
13763;0.021520
13764;0.018396
13765;0.014381
13766;0.020804
13767;0.017358
13768;0.152104
13769;0.002167
13770;0.135855
13771;0.142319
13772;0.076506
13773;0.062765
13774;0.008399
13775;0.053775
13776;0.006171
13777;0.020559
13778;0.059450
13779;0.007417
13780;0.101943
13781;0.069718
13782;0.016458
13783;0.040600
13784;0.027394
13785;0.014256
13786;0.006451
13787;0.014496
13788;0.044892
13789;0.022157
13790;0.045878
13791;0.144189
13792;0.065891
13793;0.037940
13794;0.048989
13795;0.004062
13796;0.059535
13797;0.021364
13798;0.010349
13799;0.052642
13800;0.056594
13801;0.069449
13802;0.017787
13803;0.035555
13804;0.067319
13805;0.032889
13806;0.013639
13807;0.033199
13808;0.002713
13809;0.046922
13810;0.003113
13811;0.007084
13812;0.041636
13813;0.029964
13814;0.003082
13815;0.034452
13816;0.006302
13817;0.048984
13818;0.072175
13819;0.034942
13820;0.078273
13821;0.056060
13822;0.041835
13823;0.090527
13824;0.015104
13825;0.033884
13826;0.002676
13827;0.025182
13828;0.060328
13829;0.008048
13830;0.011916
13831;0.142129
13832;0.005961
13833;0.056920
13834;0.085666
13835;0.080044
13836;0.062109
13837;0.025840
13838;0.006104
13839;0.028876
13840;0.076454
13841;0.103680
13842;0.060639
13843;0.151284
13844;0.106756
13845;0.024274
13846;0.007269
13847;0.062929
13848;0.002151
13849;0.093643
13850;0.051972
13851;0.077848
13852;0.025729
13853;0.023175
13854;0.031624
13855;0.022307
13856;0.003749
13857;0.049842
13858;0.061652
13859;0.048738
13860;0.030368
13861;0.004887
13862;0.080737
13863;0.032616
13864;0.117963
13865;0.107503
13866;0.067396
13867;0.084994
13868;0.082790
13869;0.017664
13870;0.032531
13871;0.035176
13872;0.025331
13873;0.076572
13874;0.074391
13875;0.061587
13876;0.017059
13877;0.061789
13878;0.020026
13879;0.012658
13880;0.045177
13881;0.020918
13882;0.032102
13883;0.084110
13884;0.015279
13885;0.033469
13886;0.002245
13887;0.006431
13888;0.078168
13889;0.074232
13890;0.102356
13891;0.010674
13892;0.007372
13893;0.041809
13894;0.012852
13895;0.010901
13896;0.021844
13897;0.007304
13898;0.014109
13899;0.058855
13900;0.072463
13901;0.062558
13902;0.057760
13903;0.037214
13904;0.052453
13905;0.029309
13906;0.008930
13907;0.011470
13908;0.027955
13909;0.003767
13910;0.008645
13911;0.006993
13912;0.032162
13913;0.065266
13914;0.044553
13915;0.079344
13916;0.048607
13917;0.014201
13918;0.059624
13919;0.036559
13920;0.038098
13921;0.053823
13922;0.069530
13923;0.025475
13924;0.005279
13925;0.010304
13926;0.068002
13927;0.015867
13928;0.038271
13929;0.035963
13930;0.027821
13931;0.042124
13932;0.106350
13933;0.028931
13934;0.006989
13935;0.041030
13936;0.065995
13937;0.004029
13938;0.005197
13939;0.057709
13940;0.073858
13941;0.027653
13942;0.039551
13943;0.028480
13944;0.070393
13945;0.051034
13946;0.026313
13947;0.016514
13948;0.056825
13949;0.023946
13950;0.008452
13951;0.006922
13952;0.030799
13953;0.095351
13954;0.018718
13955;0.062015
13956;0.026371
13957;0.007419
13958;0.044053
13959;0.084189
13960;0.026126
13961;0.019579
13962;0.074593
13963;0.010041
13964;0.037309
13965;0.071797
13966;0.020751
13967;0.029851
13968;0.013160
13969;0.022745
13970;0.020539
13971;0.081550
13972;0.042974
13973;0.039192
13974;0.019316
13975;0.008875
13976;0.006396
13977;0.037326
13978;0.073069
13979;0.013487
13980;0.042739
13981;0.016830
13982;0.041424
13983;0.041944
13984;0.026763
13985;0.078471
13986;0.004045
13987;0.048150
13988;0.067115
13989;0.007634
13990;0.038460
13991;0.002528
13992;0.005538
13993;0.113859
13994;0.094873
13995;0.037986
13996;0.010452
13997;0.014721
13998;0.015743
13999;0.019209
14000;0.048382
14001;0.018419
14002;0.008449
14003;0.058452
14004;0.031504
14005;0.054736
14006;0.061795
14007;0.019593
14008;0.044746
14009;0.012664
14010;0.060294
14011;0.019668
14012;0.011509
14013;0.016093
14014;0.092538
14015;0.007376
14016;0.007394
14017;0.045456
14018;0.041774
14019;0.030875
14020;0.064371
14021;0.035450
14022;0.068157
14023;0.029495
14024;0.004836
14025;0.060804
14026;0.005194
14027;0.083482
14028;0.018552
14029;0.025079
14030;0.002773
14031;0.139810
14032;0.081073
14033;0.070244
14034;0.025679
14035;0.011382
14036;0.041466
14037;0.013257
14038;0.031697
14039;0.020889
14040;0.002928
14041;0.029996
14042;0.011964
14043;0.026902
14044;0.030445
14045;0.007296
14046;0.091978
14047;0.068451
14048;0.010672
14049;0.071847
14050;0.040830
14051;0.058272
14052;0.029201
14053;0.008228
14054;0.018715
14055;0.024536
14056;0.044511
14057;0.009385
14058;0.006295
14059;0.032918
14060;0.013162
14061;0.013408
14062;0.175728
14063;0.007519
14064;0.141145
14065;0.053478
14066;0.098479
14067;0.031687
14068;0.003011
14069;0.052378
14070;0.006162
14071;0.066228
14072;0.103248
14073;0.004646
14074;0.011046
14075;0.013095
14076;0.017831
14077;0.005350
14078;0.037347
14079;0.055895
14080;0.079863
14081;0.011106
14082;0.006098
14083;0.049610
14084;0.074559
14085;0.055466
14086;0.018002
14087;0.007192
14088;0.014759
14089;0.046232
14090;0.025987
14091;0.141990
14092;0.052383
14093;0.030809
14094;0.007626
14095;0.040856
14096;0.050766
14097;0.026573
14098;0.032373
14099;0.037882
14100;0.039890
14101;0.058700
14102;0.031229
14103;0.073973
14104;0.002189
14105;0.068499
14106;0.096294
14107;0.005280
14108;0.016918
14109;0.010030
14110;0.049049
14111;0.020769
14112;0.080155
14113;0.016989
14114;0.006627
14115;0.076036
14116;0.056352
14117;0.079208
14118;0.023268
14119;0.084325
14120;0.055306
14121;0.008959
14122;0.078750
14123;0.080134
14124;0.019879
14125;0.030068
14126;0.147615
14127;0.039636
14128;0.014127
14129;0.013910
14130;0.034938
14131;0.067564
14132;0.120490
14133;0.042380
14134;0.035211
14135;0.027276
14136;0.012859
14137;0.006757
14138;0.040186
14139;0.008906
14140;0.066469
14141;0.031425
14142;0.031511
14143;0.008759
14144;0.004922
14145;0.035959
14146;0.002507
14147;0.008393
14148;0.040398
14149;0.102527
14150;0.051777
14151;0.072149
14152;0.016648
14153;0.034769
14154;0.053425
14155;0.026736
14156;0.013275
14157;0.043394
14158;0.105542
14159;0.015515
14160;0.062176
14161;0.047265
14162;0.115220
14163;0.049371
14164;0.041646
14165;0.027624
14166;0.003673
14167;0.018388
14168;0.097240
14169;0.016987
14170;0.036039
14171;0.009183
14172;0.011494
14173;0.025214
14174;0.003360
14175;0.023897
14176;0.077501
14177;0.045189
14178;0.055301
14179;0.013294
14180;0.072400
14181;0.034803
14182;0.081540
14183;0.028932
14184;0.084690
14185;0.028178
14186;0.009592
14187;0.071372
14188;0.030707
14189;0.122312
14190;0.033653
14191;0.085533
14192;0.052026
14193;0.025353
14194;0.005334
14195;0.033398
14196;0.026083
14197;0.004479
14198;0.053034
14199;0.024989
14200;0.013042
14201;0.039445
14202;0.031758
14203;0.036870
14204;0.005511
14205;0.037682
14206;0.086599
14207;0.007411
14208;0.022083
14209;0.005257
14210;0.057661
14211;0.030107
14212;0.061480
14213;0.054561
14214;0.021529
14215;0.008054
14216;0.050792
14217;0.122734
14218;0.007112
14219;0.074071
14220;0.081573
14221;0.012495
14222;0.007927
14223;0.052136
14224;0.066096
14225;0.031220
14226;0.011484
14227;0.071356
14228;0.010135
14229;0.003067
14230;0.007022
14231;0.019271
14232;0.009649
14233;0.016431
14234;0.033522
14235;0.093563
14236;0.043586
14237;0.030690
14238;0.023732
14239;0.048568
14240;0.040299
14241;0.044120
14242;0.017869
14243;0.043447
14244;0.023516
14245;0.080015
14246;0.155661
14247;0.119546
14248;0.027048
14249;0.004284
14250;0.029499
14251;0.025612
14252;0.010643
14253;0.121704
14254;0.014063
14255;0.009112
14256;0.018377
14257;0.003409
14258;0.003417
14259;0.069064
14260;0.028636
14261;0.007262
14262;0.009052
14263;0.056198
14264;0.009822
14265;0.045800
14266;0.067542
14267;0.034617
14268;0.071656
14269;0.044236
14270;0.057779
14271;0.005529
14272;0.056199
14273;0.065428
14274;0.014386
14275;0.058200
14276;0.029880
14277;0.034401
14278;0.028641
14279;0.016666
14280;0.047214
14281;0.040013
14282;0.021165
14283;0.031230
14284;0.018695
14285;0.013488
14286;0.001992
14287;0.028023
14288;0.092664
14289;0.026318
14290;0.023945
14291;0.056407
14292;0.016114
14293;0.056229
14294;0.017792
14295;0.041086
14296;0.075525
14297;0.146337
14298;0.024317
14299;0.065212
14300;0.034687
14301;0.055485
14302;0.072749
14303;0.031962
14304;0.032927
14305;0.045174
14306;0.024806
14307;0.035201
14308;0.061808
14309;0.008032
14310;0.009471
14311;0.049081
14312;0.077979
14313;0.007836
14314;0.010763
14315;0.089836
14316;0.045393
14317;0.045611
14318;0.030001
14319;0.054535
14320;0.075342
14321;0.063659
14322;0.003252
14323;0.007058
14324;0.085422
14325;0.003962
14326;0.057170
14327;0.033082
14328;0.036793
14329;0.018659
14330;0.030996
14331;0.008423
14332;0.015586
14333;0.025702
14334;0.020919
14335;0.026717
14336;0.104169
14337;0.033266
14338;0.009908
14339;0.002323
14340;0.105301
14341;0.105284
14342;0.087535
14343;0.026444
14344;0.106374
14345;0.088604
14346;0.052569
14347;0.071798
14348;0.027608
14349;0.016768
14350;0.016305
14351;0.033600
14352;0.020835
14353;0.006776
14354;0.034302
14355;0.055603
14356;0.003651
14357;0.026233
14358;0.136130
14359;0.051748
14360;0.012416
14361;0.018303
14362;0.006660
14363;0.050734
14364;0.008762
14365;0.010980
14366;0.006398
14367;0.054359
14368;0.019121
14369;0.062036
14370;0.069071
14371;0.031916
14372;0.048429
14373;0.014124
14374;0.047263
14375;0.012786
14376;0.025462
14377;0.010112
14378;0.014390
14379;0.075160
14380;0.011237
14381;0.048494
14382;0.070847
14383;0.038535
14384;0.066471
14385;0.004790
14386;0.022617
14387;0.002954
14388;0.063847
14389;0.086177
14390;0.067085
14391;0.007247
14392;0.084063
14393;0.058669
14394;0.013199
14395;0.021104
14396;0.028686
14397;0.005899
14398;0.026526
14399;0.027171
14400;0.008280
14401;0.095679
14402;0.052105
14403;0.111195
14404;0.075377
14405;0.020803
14406;0.023197
14407;0.041982
14408;0.002666
14409;0.081832
14410;0.083990
14411;0.022932
14412;0.007040
14413;0.010649
14414;0.009085
14415;0.042017
14416;0.045881
14417;0.033366
14418;0.053592
14419;0.043202
14420;0.010220
14421;0.005599
14422;0.018512
14423;0.055727
14424;0.017491
14425;0.125139
14426;0.006689
14427;0.132833
14428;0.083088
14429;0.004888
14430;0.075580
14431;0.008173
14432;0.057061
14433;0.079945
14434;0.068447
14435;0.025469
14436;0.003520
14437;0.094701
14438;0.016968
14439;0.058181
14440;0.037330
14441;0.055848
14442;0.063538
14443;0.064077
14444;0.052977
14445;0.080195
14446;0.003865
14447;0.065483
14448;0.073400
14449;0.061505
14450;0.007439
14451;0.031833
14452;0.002821
14453;0.033380
14454;0.103336
14455;0.095326
14456;0.007673
14457;0.011622
14458;0.007459
14459;0.032382
14460;0.020595
14461;0.163173
14462;0.061303
14463;0.003571
14464;0.039367
14465;0.075747
14466;0.009736
14467;0.006682
14468;0.050926
14469;0.130545
14470;0.042162
14471;0.006592
14472;0.033911
14473;0.057196
14474;0.088643
14475;0.021256
14476;0.029989
14477;0.014570
14478;0.042986
14479;0.018156
14480;0.057263
14481;0.067246
14482;0.071949
14483;0.037571
14484;0.034944
14485;0.059190
14486;0.020319
14487;0.047033
14488;0.108138
14489;0.004310
14490;0.001990
14491;0.026442
14492;0.123213
14493;0.058882
14494;0.063546
14495;0.002720
14496;0.043219
14497;0.009015
14498;0.004538
14499;0.074078
14500;0.043096
14501;0.027153
14502;0.092758
14503;0.085461
14504;0.049309
14505;0.019219
14506;0.007468
14507;0.010170
14508;0.052823
14509;0.010275
14510;0.008685
14511;0.057512
14512;0.031708
14513;0.004518
14514;0.012457
14515;0.080180
14516;0.103376
14517;0.037852
14518;0.035754
14519;0.031840
14520;0.098999
14521;0.035879
14522;0.077327
14523;0.029996
14524;0.026108
14525;0.032492
14526;0.017112
14527;0.004817
14528;0.051542
14529;0.073495
14530;0.004358
14531;0.010569
14532;0.012570
14533;0.012467
14534;0.031533
